Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,HelpfulnessRatio,Year,ReviewLength
225,B19305,A7850,User_224,10,10,3,2011-03-29,Love it,Defective out of the box. Waste of money.,Neutral,4.3,2011,8
226,B92719,A5067,User_225,43,58,3,2019-05-15,Okay,Surprisingly good. Better than expected!,Neutral,0.741,2019,5
227,B17716,A3616,User_226,8,20,5,2016-06-09,Good product,Great value for money. Works perfectly.,Positive,0.4,2016,6
228,B40007,A6364,User_227,20,50,4,2017-07-03,Okay,Love it! Will buy again for sure.,Positive,0.4,2017,7
229,B18834,A6123,User_228,23,53,5,2015-07-17,Great,This product is absolutely amazing! Totally worth the price.,Positive,0.434,2015,9
230,B14117,A4110,User_229,10,10,5,2011-09-03,Waste of money,Surprisingly good. Better than expected!,Positive,3.3,2011,5
231,B53309,A3610,User_230,21,29,5,2011-01-04,Waste of money,Love it! Will buy again for sure.,Positive,0.724,2011,7
232,B19287,A9163,User_231,2,59,4,2018-09-28,Great,"It's okay, nothing special. Average product.",Positive,0.034,2018,6
233,B77391,A9433,User_232,11,47,5,2015-09-27,Bad quality,Surprisingly good. Better than expected!,Positive,0.234,2015,5
234,B41195,A8648,User_233,27,52,4,2010-11-04,Waste of money,Fast delivery! Product exceeded my expectations.,Positive,0.519,2010,6
235,B46500,A9171,User_234,29,34,3,2018-02-11,Terrible,Surprisingly good. Better than expected!,Neutral,0.853,2018,5
236,B97684,A6055,User_235,21,21,5,2018-02-11,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,1.19,2018,9
237,B73624,A9148,User_236,37,37,3,2011-02-19,Waste of money,"It's okay, nothing special. Average product.",Neutral,1.27,2011,6
238,B38080,A1379,User_237,20,30,1,2012-11-14,Great,Great value for money. Works perfectly.,Negative,0.667,2012,6
239,B80678,A2475,User_238,13,13,5,2017-03-24,Bad quality,Customer service was unhelpful. Product is fine though.,Positive,2.077,2017,8
240,B27342,A7442,User_239,23,23,2,2012-08-04,Love it,Terrible quality. Broke after one day. Very disappointed.,Negative,1.087,2012,8
241,B84847,A9281,User_240,32,49,5,2015-02-14,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,0.653,2015,9
242,B85525,A8491,User_241,20,48,5,2013-04-27,Good product,Love it! Will buy again for sure.,Positive,0.417,2013,7
243,B71953,A4944,User_242,31,31,5,2012-12-17,Waste of money,"It's okay, nothing special. Average product.",Positive,1.097,2012,6
244,B41850,A4524,User_243,33,35,4,2015-03-17,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.943,2015,6
245,B71993,A6781,User_244,31,31,1,2010-07-25,Great,Would not recommend. Poor build quality.,Negative,1.29,2010,6
246,B63354,A1797,User_245,46,54,5,2011-02-13,Love it,"It's okay, nothing special. Average product.",Positive,0.852,2011,6
247,B34957,A1828,User_246,14,14,4,2019-02-13,Great,Love it! Will buy again for sure.,Positive,1.214,2019,7
248,B22363,A5609,User_247,10,42,5,2011-12-17,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.238,2011,8
249,B22704,A9108,User_248,22,57,5,2019-10-21,Great,Terrible quality. Broke after one day. Very disappointed.,Positive,0.386,2019,8
250,B96374,A8710,User_249,34,34,5,2010-06-11,Terrible,Defective out of the box. Waste of money.,Positive,1.382,2010,8
251,B66498,A5681,User_250,2,2,3,2019-07-23,Terrible,Customer service was unhelpful. Product is fine though.,Neutral,10.5,2019,8
252,B56438,A9793,User_251,15,15,4,2013-04-05,Great,Love it! Will buy again for sure.,Positive,1.067,2013,7
253,B65519,A1133,Anonymous,4,4,5,2014-01-15,Good product,Terrible quality. Broke after one day. Very disappointed.,Positive,1.0,2014,8
254,B63883,A2761,User_253,20,20,4,2018-12-28,Okay,Defective out of the box. Waste of money.,Positive,2.15,2018,8
255,B71213,A8060,User_254,9,9,2,2017-08-04,Great,Defective out of the box. Waste of money.,Negative,1.111,2017,8
256,B17100,A3194,User_255,18,18,5,2013-07-04,Waste of money,Defective out of the box. Waste of money.,Positive,1.611,2013,8
257,B98259,A5333,User_256,14,24,5,2014-10-11,Good product,"It's okay, nothing special. Average product.",Positive,0.583,2014,6
258,B95649,A6992,User_257,3,3,5,2018-04-14,Good product,Defective out of the box. Waste of money.,Positive,8.667,2018,8
259,B94696,A7606,User_258,28,28,5,2011-04-20,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,1.214,2011,9
260,B22899,A6995,User_259,18,18,1,2011-01-25,Okay,Love it! Will buy again for sure.,Negative,1.778,2011,7
261,B17944,A1741,User_260,19,42,5,2019-07-19,Good product,This product is absolutely amazing! Totally worth the price.,Positive,0.452,2019,9
262,B62772,A7563,User_261,1,1,5,2018-07-03,Terrible,Would not recommend. Poor build quality.,Positive,15.0,2018,6
263,B54473,A1838,User_262,9,9,2,2019-12-26,Okay,Terrible quality. Broke after one day. Very disappointed.,Negative,3.667,2019,8
264,B24322,A4189,User_263,1,42,4,2010-07-07,Bad quality,Customer service was unhelpful. Product is fine though.,Positive,0.024,2010,8
265,B42591,A6939,User_264,24,24,5,2010-02-09,Waste of money,Defective out of the box. Waste of money.,Positive,1.417,2010,8
266,B35112,A5728,User_265,19,19,5,2019-07-22,Okay,Fast delivery! Product exceeded my expectations.,Positive,2.053,2019,6
267,B34931,A2204,User_266,27,47,5,2011-07-21,Great,Fast delivery! Product exceeded my expectations.,Positive,0.574,2011,6
268,B80292,A7329,User_267,18,18,5,2017-06-10,Okay,Terrible quality. Broke after one day. Very disappointed.,Positive,2.556,2017,8
269,B68800,A9261,User_268,22,22,4,2017-04-04,Terrible,Would not recommend. Poor build quality.,Positive,1.727,2017,6
270,B28373,A8378,User_269,5,23,3,2011-11-30,Great,Fast delivery! Product exceeded my expectations.,Neutral,0.217,2011,6
271,B65296,A5582,User_270,8,10,5,2013-09-08,Love it,This product is absolutely amazing! Totally worth the price.,Positive,0.8,2013,9
272,B34050,A2946,User_271,19,45,5,2014-01-04,Waste of money,Surprisingly good. Better than expected!,Positive,0.422,2014,5
273,B46509,A3108,User_272,0,33,5,2014-11-28,Waste of money,"It's okay, nothing special. Average product.",Positive,0.0,2014,6
274,B70637,A2584,User_273,7,54,5,2016-12-21,Okay,Great value for money. Works perfectly.,Positive,0.13,2016,6
275,B42742,A7453,User_274,22,27,4,2013-01-03,Good product,Fast delivery! Product exceeded my expectations.,Positive,0.815,2013,6
276,B19880,A7114,User_275,2,4,4,2019-11-08,Great,Customer service was unhelpful. Product is fine though.,Positive,0.5,2019,8
277,B68082,A6555,User_276,3,58,5,2018-03-22,Love it,Defective out of the box. Waste of money.,Positive,0.052,2018,8
278,B82132,A6990,Anonymous,4,4,5,2011-01-16,Great,Customer service was unhelpful. Product is fine though.,Positive,6.0,2011,8
279,B22833,A3363,User_278,46,50,5,2014-03-07,Waste of money,Love it! Will buy again for sure.,Positive,0.92,2014,7
280,B16630,A4261,User_279,20,20,5,2019-02-21,Great,"It's okay, nothing special. Average product.",Positive,1.85,2019,6
281,B95477,A9341,User_280,11,11,5,2013-11-04,Love it,This product is absolutely amazing! Totally worth the price.,Positive,1.273,2013,9
282,B80855,A7576,User_281,20,49,4,2012-01-20,Good product,Would not recommend. Poor build quality.,Positive,0.408,2012,6
283,B11934,A9193,User_282,3,3,4,2011-04-12,Okay,"It's okay, nothing special. Average product.",Positive,11.333,2011,6
284,B22224,A1659,User_283,45,53,1,2014-06-30,Terrible,Great value for money. Works perfectly.,Negative,0.849,2014,6
285,B40982,A1742,User_284,13,48,5,2014-06-28,Great,Surprisingly good. Better than expected!,Positive,0.271,2014,5
286,B31798,A1637,User_285,35,41,1,2015-02-13,Terrible,Fast delivery! Product exceeded my expectations.,Negative,0.854,2015,6
287,B63269,A3245,User_286,11,19,4,2013-01-18,Waste of money,Would not recommend. Poor build quality.,Positive,0.579,2013,6
288,B73653,A6456,User_287,16,37,4,2019-05-17,Okay,Would not recommend. Poor build quality.,Positive,0.432,2019,6
289,B73092,A8761,User_288,24,24,3,2014-04-29,Bad quality,Fast delivery! Product exceeded my expectations.,Neutral,1.583,2014,6
290,B38016,A9508,User_289,8,13,5,2017-09-26,Okay,Fast delivery! Product exceeded my expectations.,Positive,0.615,2017,6
291,B62565,A8487,User_290,10,10,1,2019-07-17,Great,Fast delivery! Product exceeded my expectations.,Negative,3.4,2019,6
292,B17685,A3440,User_291,12,31,1,2015-05-13,Good product,Fast delivery! Product exceeded my expectations.,Negative,0.387,2015,6
293,B31579,A9446,User_292,10,10,5,2018-12-21,Okay,Fast delivery! Product exceeded my expectations.,Positive,1.4,2018,6
294,B59672,A3290,User_293,17,17,4,2014-09-24,Great,Would not recommend. Poor build quality.,Positive,1.0,2014,6
295,B10282,A6373,Anonymous,26,26,2,2017-04-11,Great,Terrible quality. Broke after one day. Very disappointed.,Negative,1.231,2017,8
296,B61173,A6218,User_295,5,54,4,2019-12-09,Terrible,Terrible quality. Broke after one day. Very disappointed.,Positive,0.093,2019,8
297,B44760,A3662,User_296,26,53,5,2018-12-09,Okay,Customer service was unhelpful. Product is fine though.,Positive,0.491,2018,8
298,B69638,A7438,User_297,17,17,3,2011-11-15,Great,Terrible quality. Broke after one day. Very disappointed.,Neutral,1.294,2011,8
299,B47388,A5902,Anonymous,26,55,5,2011-04-09,Terrible,Great value for money. Works perfectly.,Positive,0.473,2011,6
300,B65444,A6511,User_299,22,22,1,2011-06-27,Love it,Terrible quality. Broke after one day. Very disappointed.,Negative,1.5,2011,8
301,B82845,A9311,User_300,10,10,1,2017-10-22,Bad quality,Would not recommend. Poor build quality.,Negative,4.5,2017,6
302,B96752,A9351,User_301,20,20,4,2018-02-23,Terrible,Fast delivery! Product exceeded my expectations.,Positive,1.85,2018,6
303,B73788,A9721,User_302,13,43,4,2010-08-29,Terrible,Defective out of the box. Waste of money.,Positive,0.302,2010,8
304,B30289,A9025,User_303,4,4,5,2019-06-21,Great,Defective out of the box. Waste of money.,Positive,8.75,2019,8
305,B34890,A5911,User_304,7,22,5,2011-10-15,Waste of money,Great value for money. Works perfectly.,Positive,0.318,2011,6
306,B48890,A8780,User_305,34,40,5,2011-03-01,Waste of money,Love it! Will buy again for sure.,Positive,0.85,2011,7
307,B38534,A1272,User_306,18,58,4,2014-09-01,Good product,Would not recommend. Poor build quality.,Positive,0.31,2014,6
308,B17665,A7035,User_307,24,24,4,2016-08-16,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,1.208,2016,9
309,B85914,A6427,User_308,13,40,5,2015-06-01,Terrible,"It's okay, nothing special. Average product.",Positive,0.325,2015,6
310,B81066,A2795,User_309,19,53,3,2018-12-31,Good product,Customer service was unhelpful. Product is fine though.,Neutral,0.358,2018,8
311,B17989,A7824,User_310,9,9,4,2016-05-19,Great,This product is absolutely amazing! Totally worth the price.,Positive,5.333,2016,9
312,B51104,A6040,User_311,21,21,1,2017-08-10,Okay,Would not recommend. Poor build quality.,Negative,1.143,2017,6
313,B17492,A1436,User_312,18,18,1,2014-11-30,No Summary,Terrible quality. Broke after one day. Very disappointed.,Negative,2.167,2014,8
314,B16572,A8775,User_313,0,0,5,2012-01-13,Bad quality,Fast delivery! Product exceeded my expectations.,Positive,0.0,2012,6
315,B86569,A5350,User_314,6,6,5,2016-11-08,Terrible,This product is absolutely amazing! Totally worth the price.,Positive,2.167,2016,9
316,B72493,A4728,User_315,3,3,5,2014-04-05,Terrible,"It's okay, nothing special. Average product.",Positive,8.333,2014,6
317,B75909,A1841,Anonymous,0,0,4,2018-09-27,Good product,Love it! Will buy again for sure.,Positive,0.0,2018,7
318,B79615,A8871,User_317,14,14,2,2014-01-08,Great,Defective out of the box. Waste of money.,Negative,1.571,2014,8
319,B30635,A3793,User_318,21,39,2,2016-11-09,Love it,Love it! Will buy again for sure.,Negative,0.538,2016,7
320,B17455,A9589,User_319,11,11,3,2010-04-29,Terrible,"It's okay, nothing special. Average product.",Neutral,4.273,2010,6
321,B76562,A7229,User_320,18,21,4,2019-09-04,Love it,Fast delivery! Product exceeded my expectations.,Positive,0.857,2019,6
322,B20500,A3421,User_321,21,21,5,2017-09-04,Love it,Terrible quality. Broke after one day. Very disappointed.,Positive,2.143,2017,8
323,B34356,A4968,User_322,2,49,5,2019-11-14,Waste of money,"It's okay, nothing special. Average product.",Positive,0.041,2019,6
324,B18981,A1517,User_323,41,46,3,2019-05-28,Great,Customer service was unhelpful. Product is fine though.,Neutral,0.891,2019,8
325,B87992,A2800,User_324,16,16,5,2018-02-26,Bad quality,"It's okay, nothing special. Average product.",Positive,1.125,2018,6
326,B18907,A4125,User_325,8,28,5,2011-06-20,Bad quality,Would not recommend. Poor build quality.,Positive,0.286,2011,6
327,B98501,A1310,User_326,27,45,5,2015-06-02,Love it,Terrible quality. Broke after one day. Very disappointed.,Positive,0.6,2015,8
328,B40828,A8225,User_327,13,13,5,2015-06-23,Bad quality,Fast delivery! Product exceeded my expectations.,Positive,1.462,2015,6
329,B62923,A6139,User_328,44,49,4,2011-04-08,Great,Defective out of the box. Waste of money.,Positive,0.898,2011,8
330,B25713,A7861,User_329,6,19,3,2019-12-15,Waste of money,Defective out of the box. Waste of money.,Neutral,0.316,2019,8
331,B84668,A3481,User_330,13,49,4,2014-08-12,Great,"It's okay, nothing special. Average product.",Positive,0.265,2014,6
332,B42271,A7765,Anonymous,8,47,5,2014-12-11,Terrible,Would not recommend. Poor build quality.,Positive,0.17,2014,6
333,B85880,A4340,User_332,18,32,1,2010-07-08,Love it,This product is absolutely amazing! Totally worth the price.,Negative,0.562,2010,9
334,B87924,A7723,User_333,46,54,2,2010-09-17,Great,Love it! Will buy again for sure.,Negative,0.852,2010,7
335,B15209,A9221,User_334,13,58,1,2012-12-07,Bad quality,Love it! Will buy again for sure.,Negative,0.224,2012,7
336,B91183,A8726,User_335,37,42,1,2017-05-06,Okay,Love it! Will buy again for sure.,Negative,0.881,2017,7
337,B20745,A2020,User_336,14,14,5,2013-07-11,Great,This product is absolutely amazing! Totally worth the price.,Positive,2.5,2013,9
338,B64948,A3262,User_337,11,11,5,2010-02-20,Love it,Would not recommend. Poor build quality.,Positive,3.545,2010,6
339,B96163,A9498,User_338,16,39,4,2017-11-25,Waste of money,Love it! Will buy again for sure.,Positive,0.41,2017,7
340,B86503,A4397,User_339,29,53,1,2019-09-27,Bad quality,Customer service was unhelpful. Product is fine though.,Negative,0.547,2019,8
341,B84085,A6325,User_340,8,19,4,2017-08-08,Waste of money,This product is absolutely amazing! Totally worth the price.,Positive,0.421,2017,9
342,B78522,A8837,User_341,29,29,4,2015-11-20,Love it,This product is absolutely amazing! Totally worth the price.,Positive,1.103,2015,9
343,B51467,A9609,User_342,24,37,2,2018-08-10,Bad quality,Fast delivery! Product exceeded my expectations.,Negative,0.649,2018,6
344,B44179,A7173,User_343,2,2,4,2018-05-04,Terrible,Fast delivery! Product exceeded my expectations.,Positive,6.5,2018,6
345,B36772,A6140,User_344,10,27,4,2016-06-19,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Positive,0.37,2016,8
346,B97782,A3837,User_345,34,55,5,2018-02-12,Terrible,Customer service was unhelpful. Product is fine though.,Positive,0.618,2018,8
347,B51180,A8531,User_346,25,25,5,2016-05-03,Waste of money,Customer service was unhelpful. Product is fine though.,Positive,1.6,2016,8
348,B41285,A9734,User_347,13,29,1,2012-07-06,Waste of money,Terrible quality. Broke after one day. Very disappointed.,Negative,0.448,2012,8
349,B44814,A6608,User_348,12,12,4,2017-07-06,Love it,Customer service was unhelpful. Product is fine though.,Positive,2.417,2017,8
350,B61876,A9950,User_349,12,12,5,2019-10-17,Terrible,Great value for money. Works perfectly.,Positive,3.333,2019,6
351,B27154,A6804,User_350,1,1,4,2013-10-17,No Summary,Surprisingly good. Better than expected!,Positive,3.0,2013,5
352,B98039,A5331,User_351,3,36,5,2015-10-28,Terrible,Love it! Will buy again for sure.,Positive,0.083,2015,7
353,B94607,A8932,User_352,27,48,5,2015-11-13,Waste of money,Fast delivery! Product exceeded my expectations.,Positive,0.562,2015,6
354,B49321,A4150,User_353,7,37,2,2017-09-20,Bad quality,Terrible quality. Broke after one day. Very disappointed.,Negative,0.189,2017,8
355,B69929,A5038,User_354,1,1,1,2017-11-09,Great,Terrible quality. Broke after one day. Very disappointed.,Negative,1.0,2017,8
356,B51441,A5571,User_355,35,35,5,2016-12-07,Okay,Customer service was unhelpful. Product is fine though.,Positive,1.143,2016,8
357,B19508,A5890,User_356,45,53,1,2011-01-26,Bad quality,This product is absolutely amazing! Totally worth the price.,Negative,0.849,2011,9
358,B11220,A4684,User_357,21,25,5,2014-11-08,Good product,Defective out of the box. Waste of money.,Positive,0.84,2014,8
359,B70068,A5876,User_358,10,10,5,2017-06-03,No Summary,"It's okay, nothing special. Average product.",Positive,4.0,2017,6
360,B91416,A5735,User_359,7,7,5,2018-02-24,Good product,"It's okay, nothing special. Average product.",Positive,2.143,2018,6
361,B83792,A4396,User_360,28,43,4,2012-10-15,Waste of money,Terrible quality. Broke after one day. Very disappointed.,Positive,0.651,2012,8
362,B23104,A9011,User_361,39,39,5,2015-05-28,Okay,Love it! Will buy again for sure.,Positive,1.231,2015,7
363,B19602,A6194,User_362,42,42,4,2013-11-17,Okay,Great value for money. Works perfectly.,Positive,1.119,2013,6
364,B80468,A8861,User_363,21,21,4,2017-06-11,Waste of money,Love it! Will buy again for sure.,Positive,1.381,2017,7
365,B37938,A6714,User_364,11,19,5,2017-08-02,No Summary,Terrible quality. Broke after one day. Very disappointed.,Positive,0.579,2017,8
366,B76307,A5480,User_365,7,7,4,2017-03-12,Terrible,Love it! Will buy again for sure.,Positive,4.857,2017,7
367,B44760,A5715,User_366,10,28,5,2014-04-26,Waste of money,Fast delivery! Product exceeded my expectations.,Positive,0.357,2014,6
368,B27361,A2996,User_367,39,39,5,2011-09-01,Love it,Love it! Will buy again for sure.,Positive,1.154,2011,7
369,B55745,A9899,User_368,25,25,3,2019-05-30,Waste of money,Customer service was unhelpful. Product is fine though.,Neutral,1.96,2019,8
